"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","CV_young_Fem_GP_1","CV_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs.kg_inter_Fem_GP_1","Eggs.kg_slope_wt_Fem_GP_1","RecrDist_GP_1","RecrDist_Area_1","RecrDist_month_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Late_RecrDev_101","Late_RecrDev_102","Late_RecrDev_103","Late_RecrDev_104","Late_RecrDev_105","ForeRecr_106","ForeRecr_107","ForeRecr_108","ForeRecr_109","ForeRecr_110","LnQ_base_Survey_2","Size_DblN_peak_Fishery_1","Size_DblN_top_logit_Fishery_1","Size_DblN_ascend_se_Fishery_1","Size_DblN_descend_se_Fishery_1","Size_DblN_start_logit_Fishery_1","Size_DblN_end_logit_Fishery_1","Size_DblN_peak_Survey_2","Size_DblN_top_logit_Survey_2","Size_DblN_ascend_se_Survey_2","Size_DblN_descend_se_Survey_2","Size_DblN_start_logit_Survey_2","Size_DblN_end_logit_Survey_2","minage.sel.1_Fishery_1","maxage.sel.1_Fishery_1","minage.sel.1_Survey_2","maxage.sel.1_Survey_2","Catch_endyear","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_Fishery","Curr_Var_Adj_agecomp_flt_2_Survey","version","RunTime","model_run","hessian","Niterations","Late_RecrDev_106","Late_RecrDev_107","Late_RecrDev_108","Late_RecrDev_109","Late_RecrDev_110","ForeRecr_111","ForeRecr_112","ForeRecr_113","ForeRecr_114","ForeRecr_115","Late_RecrDev_111","Late_RecrDev_112","Late_RecrDev_113","Late_RecrDev_114","Late_RecrDev_115","ForeRecr_116","ForeRecr_117","ForeRecr_118","ForeRecr_119","ForeRecr_120","Late_RecrDev_116","Late_RecrDev_117","Late_RecrDev_118","Late_RecrDev_119","Late_RecrDev_120","ForeRecr_121","ForeRecr_122","ForeRecr_123","ForeRecr_124","ForeRecr_125","Late_RecrDev_121","Late_RecrDev_122","Late_RecrDev_123","Late_RecrDev_124","Late_RecrDev_125","ForeRecr_126","ForeRecr_127","ForeRecr_128","ForeRecr_129","ForeRecr_130","Late_RecrDev_126","Late_RecrDev_127","Late_RecrDev_128","Late_RecrDev_129","Late_RecrDev_130","ForeRecr_131","ForeRecr_132","ForeRecr_133","ForeRecr_134","ForeRecr_135","Late_RecrDev_131","Late_RecrDev_132","Late_RecrDev_133","Late_RecrDev_134","Late_RecrDev_135","ForeRecr_136","ForeRecr_137","ForeRecr_138","ForeRecr_139","ForeRecr_140","Late_RecrDev_136","Late_RecrDev_137","Late_RecrDev_138","Late_RecrDev_139","Late_RecrDev_140","ForeRecr_141","ForeRecr_142","ForeRecr_143","ForeRecr_144","ForeRecr_145","Late_RecrDev_141","Late_RecrDev_142","Late_RecrDev_143","Late_RecrDev_144","Late_RecrDev_145","ForeRecr_146","ForeRecr_147","ForeRecr_148","ForeRecr_149","ForeRecr_150","ForeRecr_101","ForeRecr_102","ForeRecr_103","ForeRecr_104","ForeRecr_105","Late_RecrDev_146","Late_RecrDev_147","Late_RecrDev_148","Late_RecrDev_149","Late_RecrDev_150","ForeRecr_151","Size_DblN_ascend_se_Fishery_1_dev_se","Size_DblN_ascend_se_Fishery_1_dev_autocorr","Size_DblN_ascend_se_Fishery_1_DEVadd_101","Size_DblN_ascend_se_Fishery_1_DEVadd_102","Size_DblN_ascend_se_Fishery_1_DEVadd_103","Size_DblN_ascend_se_Fishery_1_DEVadd_104","Size_DblN_ascend_se_Fishery_1_DEVadd_105","Size_DblN_ascend_se_Fishery_1_DEVadd_106","Size_DblN_ascend_se_Fishery_1_DEVadd_107","Size_DblN_ascend_se_Fishery_1_DEVadd_108","Size_DblN_ascend_se_Fishery_1_DEVadd_109","Size_DblN_ascend_se_Fishery_1_DEVadd_110","Size_DblN_ascend_se_Fishery_1_DEVadd_111","Size_DblN_ascend_se_Fishery_1_DEVadd_112","Size_DblN_ascend_se_Fishery_1_DEVadd_113","Size_DblN_ascend_se_Fishery_1_DEVadd_114","Size_DblN_ascend_se_Fishery_1_DEVadd_115","Size_DblN_ascend_se_Fishery_1_DEVadd_116","Size_DblN_ascend_se_Fishery_1_DEVadd_117","Size_DblN_ascend_se_Fishery_1_DEVadd_118","Size_DblN_ascend_se_Fishery_1_DEVadd_119","Size_DblN_ascend_se_Fishery_1_DEVadd_120","Size_DblN_ascend_se_Fishery_1_DEVadd_121","Size_DblN_ascend_se_Fishery_1_DEVadd_122","Size_DblN_ascend_se_Fishery_1_DEVadd_123","Size_DblN_ascend_se_Fishery_1_DEVadd_124","Size_DblN_ascend_se_Fishery_1_DEVadd_125","Size_DblN_ascend_se_Fishery_1_DEVadd_126","Size_DblN_ascend_se_Fishery_1_DEVadd_127","Size_DblN_ascend_se_Fishery_1_DEVadd_128","Size_DblN_ascend_se_Fishery_1_DEVadd_129","Size_DblN_ascend_se_Fishery_1_DEVadd_130","Size_DblN_ascend_se_Fishery_1_DEVadd_131","Size_DblN_ascend_se_Fishery_1_DEVadd_132","Size_DblN_ascend_se_Fishery_1_DEVadd_133","Size_DblN_ascend_se_Fishery_1_DEVadd_134","Size_DblN_ascend_se_Fishery_1_DEVadd_135","Size_DblN_ascend_se_Fishery_1_DEVadd_136","Size_DblN_ascend_se_Fishery_1_DEVadd_137","Size_DblN_ascend_se_Fishery_1_DEVadd_138","Size_DblN_ascend_se_Fishery_1_DEVadd_139","Size_DblN_ascend_se_Fishery_1_DEVadd_140","Size_DblN_ascend_se_Fishery_1_DEVadd_141","Size_DblN_ascend_se_Fishery_1_DEVadd_142","Size_DblN_ascend_se_Fishery_1_DEVadd_143","Size_DblN_ascend_se_Fishery_1_DEVadd_144","Size_DblN_ascend_se_Fishery_1_DEVadd_145","Size_DblN_ascend_se_Fishery_1_DEVadd_146","Size_DblN_ascend_se_Fishery_1_DEVadd_147","Size_DblN_ascend_se_Fishery_1_DEVadd_148","Size_DblN_ascend_se_Fishery_1_DEVadd_149","Size_DblN_ascend_se_Fishery_1_DEVadd_150","iteration","scenario"
NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.446010539559442,NA,1,26,99,100,0.9,NA,NA,NA,0.2,20.4942,127.644,0.20398,0.0825782,0.127398,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7123,1,0.4,0,0,0.00474632,0.633168,0.663448,-0.274867,-0.146835,NA,NA,NA,NA,NA,0.0207711,52.7943,-3,5.27531,15,-999,999,44.2094,-4,5.44709,14,-99,99,0,25,0,25,145105000,435.262,0.0982633,0,-6.24502,263.159,179.539,-31.0642,0,29.0008,0,0.000930803,0.773339,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0,"cod_SR_BH_steep_1_OM",FALSE,1,-0.186755,0.032621,0.102342,0.159802,0.146646,NA,NA,NA,NA,NA,-0.461023,-0.332872,0.0999933,0.564402,-0.0628439,NA,NA,NA,NA,NA,-0.49995,-0.498381,0.227106,0.997081,0.131149,NA,NA,NA,NA,NA,0.543412,-0.36169,-0.0822448,-0.438576,-0.010994,NA,NA,NA,NA,NA,-0.0932592,-0.241479,0.663032,-0.484774,-0.44619,NA,NA,NA,NA,NA,0.245732,0.342862,-0.0646568,-0.0289213,0.142267,NA,NA,NA,NA,NA,-0.577827,-0.554107,0.144872,0.555858,-0.149879,NA,NA,NA,NA,NA,-0.879061,-0.090265,-0.234731,-0.29704,-1.2259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465415,-0.351127,-0.328804,-0.620599,0.0929554,0,0.5,0.1,-0.0254309,0.0668724,-0.259768,-0.0300178,-0.0650207,0.150916,-0.252245,-0.0253959,0.368778,-0.0957764,-0.123632,-0.0129223,-0.0926062,-0.191296,0.132709,0.123011,0.142583,-0.248123,-0.254163,-0.0698407,0.264339,0.117965,-0.0168066,0.000952823,0.039752,0.208012,-0.129919,0.00717792,0.430738,-0.192014,0.0670898,0.190554,0.128673,-0.0662243,-0.205365,0.0687326,-0.258523,0.366598,-0.0355668,-0.234356,0.250728,-0.235946,0.106185,0.0888722,0.041316,0.0703863,0.0335216,0.280512,0.136137,0.122283,3,"h-1"
3964630000,3994060000,3992700000,132702000,1585850000,0.480769,0.0997586,160503000,1444890000,0.110447,162059000,1444890000,0.45,0.110447,162059000,162059000,0.0597952,0.478584382401384,0.359371210675884,1,26,99,100,0.9,NA,NA,NA,0.2,19.8798,126.67,0.217489,0.0736228,0.128235,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7036,0.65,0.4,0,0,-0.256196,-0.617247,-0.966486,0.186528,0.00121811,0,0,0,0,0,0.14127,46.9729,-3,4.65717,15,-999,999,48.8106,-4,7.2507,14,-99,99,0,25,0,25,190374000,444.071,1.20346e-15,0,-21.4205,324.854,167.179,-30.9659,7.80002e-31,4.4235,0,0.000864109,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.566666666666667,"cod_EM_105",FALSE,573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
3922290000,3951370000,3950030000,131169000,1568920000,0.480769,0.0997284,158738000,1429460000,0.110413,160277000,1429460000,0.45,0.110413,160277000,160277000,0.0401557,0.332270178900591,0.358511725571084,1,26,99,100,0.9,NA,NA,NA,0.2,19.8804,126.741,0.217338,0.0736993,0.127953,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.692,0.65,0.4,0,0,-0.247962,-0.779804,-0.991152,-0.333226,-0.100932,NA,NA,NA,NA,NA,0.14284,46.9643,-3,4.6571,15,-999,999,49.0892,-4,7.37564,14,-99,99,0,25,0,25,168891000,457.359,7.74535e-15,0,-22.3842,324.72,179.958,-31.1567,0,6.22009,0,0.000852301,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.583333333333333,"cod_EM_110",FALSE,599,0.0256359,-0.432208,0.11808,-0.125845,-0.000223103,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
3921750000,3950800000,3949450000,131126000,1568700000,0.480769,0.0997612,158766000,1429260000,0.11045,160305000,1429260000,0.45,0.11045,160305000,160305000,0.0991881,0.403544336074457,0.358062138699484,1,26,99,100,0.9,NA,NA,NA,0.2,19.8601,126.703,0.217629,0.0736665,0.128048,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6917,0.65,0.4,0,0,-0.252257,-0.727985,-0.981388,-0.291928,-0.163391,NA,NA,NA,NA,NA,0.150442,46.9055,-3,4.64948,15,-999,999,48.6566,-4,7.16001,14,-99,99,0,25,0,25,139930000,468.689,8.70965e-15,0,-23.9288,324.703,191.846,-31.2564,0,7.32498,0,0.000875366,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.616666666666667,"cod_EM_115",FALSE,587,-0.0417297,-0.430309,0.0876626,0.017432,0.0532632,NA,NA,NA,NA,NA,0.559452,-0.0836341,0.282812,-0.278676,2.84627e-05,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
3949700000,3978960000,3977600000,132082000,1579880000,0.480769,0.0997607,159897000,1439450000,0.110449,161447000,1439450000,0.45,0.110449,161447000,161447000,0.080561,0.500392434868471,0.358442606961795,1,26,99,100,0.9,NA,NA,NA,0.2,19.8635,126.698,0.217612,0.0736713,0.128007,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6989,0.65,0.4,0,0,-0.217945,-0.688738,-0.942451,-0.215803,-0.11361,NA,NA,NA,NA,NA,0.137591,46.9147,-3,4.65085,15,-999,999,49.4566,-4,7.28143,14,-99,99,0,25,0,25,161697000,479.75,3.20195e-15,0,-23.9199,324.798,202.058,-31.1721,0,7.98496,0,0.000860241,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.65,"cod_EM_120",FALSE,599,0.0334527,-0.375966,0.188542,0.0724447,0.199874,NA,NA,NA,NA,NA,0.612404,0.10388,0.486767,0.126274,-0.369562,NA,NA,NA,NA,NA,-0.199768,0.136125,-0.15641,0.0649924,-1.96741e-05,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
3921280000,3950280000,3948930000,130857000,1568510000,0.480769,0.099694,158636000,1429090000,0.110375,160173000,1429090000,0.45,0.110375,160173000,160173000,0.0397052,0.387875897666068,0.358593228057859,1,26,99,100,0.9,NA,NA,NA,0.2,19.8719,126.895,0.217077,0.0740189,0.127384,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6896,0.65,0.4,0,0,-0.221137,-0.704005,-0.949238,-0.238919,-0.127138,NA,NA,NA,NA,NA,0.15514,47.0173,-3,4.66238,15,-999,999,50.2762,-4,7.34693,14,-99,99,0,25,0,25,180355000,491.386,8.41848e-15,0,-24.62,324.922,213.356,-31.1387,0,8.86573,0,0.000847794,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.666666666666667,"cod_EM_125",FALSE,593,0.020629,-0.41032,0.170013,-0.00328163,0.114365,NA,NA,NA,NA,NA,0.57516,0.0509168,0.4488,0.0741457,-0.490922,NA,NA,NA,NA,NA,-0.242418,0.0199143,-0.168062,0.140694,-0.220327,NA,NA,NA,NA,NA,0.2757,-0.301487,-0.0522829,0.026763,-6.69199e-06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
3932370000,3961450000,3960100000,131349000,1572950000,0.480769,0.0997513,159177000,1433130000,0.110439,160719000,1433130000,0.45,0.110439,160719000,160719000,0.0293658,0.475395245106641,0.358120685544911,1,26,99,100,0.9,NA,NA,NA,0.2,19.8581,126.773,0.217519,0.0738547,0.127712,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6934,0.65,0.4,0,0,-0.217884,-0.700231,-0.950173,-0.232988,-0.120895,NA,NA,NA,NA,NA,0.15735,46.9499,-3,4.65424,15,-999,999,49.7915,-4,7.2651,14,-99,99,0,25,0,25,154874000,503.811,6.53447e-15,0,-25.5608,324.87,225.166,-31.2434,7.80002e-31,10.5788,0,0.000858935,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.733333333333333,"cod_EM_130",FALSE,615,0.0280948,-0.391447,0.178917,0.0167679,0.156033,NA,NA,NA,NA,NA,0.604721,0.055118,0.452736,0.0953904,-0.454901,NA,NA,NA,NA,NA,-0.240103,0.0144096,-0.172806,0.109465,-0.264426,NA,NA,NA,NA,NA,0.270755,-0.327256,-0.0469062,0.0874872,0.454245,NA,NA,NA,NA,NA,0.0420517,0.298312,0.451639,-0.119741,-1.31951e-06,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
3935780000,3964940000,3963580000,131619000,1574310000,0.480769,0.0997614,159335000,1434370000,0.11045,160879000,1434370000,0.45,0.11045,160879000,160879000,0.0920287,0.400228163159526,0.358763152627133,1,26,99,100,0.9,NA,NA,NA,0.2,19.8662,126.695,0.217619,0.0736537,0.128008,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6954,0.65,0.4,0,0,-0.216316,-0.698434,-0.954163,-0.232728,-0.120212,NA,NA,NA,NA,NA,0.135522,46.9082,-3,4.64999,15,-999,999,49.2054,-4,7.15142,14,-99,99,0,25,0,25,184357000,512.868,6.90723e-15,0,-26.3317,324.764,232.457,-31.101,0,13.0781,0,0.000872836,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.75,"cod_EM_135",FALSE,621,0.0292667,-0.389972,0.174176,0.0144447,0.153864,NA,NA,NA,NA,NA,0.602935,0.0536811,0.450338,0.0877441,-0.442789,NA,NA,NA,NA,NA,-0.247344,0.0215418,-0.179891,0.0899062,-0.232735,NA,NA,NA,NA,NA,0.30285,-0.31215,-0.0498011,0.138485,0.483575,NA,NA,NA,NA,NA,0.139947,0.308218,0.420771,-0.559031,-0.232074,NA,NA,NA,NA,NA,-0.423831,-0.17875,-0.455253,-0.116025,-2.17794e-05,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
3944180000,3973430000,3972070000,131998000,1577670000,0.480769,0.0997752,159699000,1437430000,0.110465,161247000,1437430000,0.45,0.110465,161247000,161247000,0.0878869,0.421945752982876,0.358735620246147,1,26,99,100,0.9,NA,NA,NA,0.2,19.8701,126.644,0.2177,0.0735762,0.128165,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.6983,0.65,0.4,0,0,-0.215136,-0.696658,-0.950084,-0.230466,-0.118791,NA,NA,NA,NA,NA,0.120888,46.9079,-3,4.6504,15,-999,999,49.0969,-4,7.02251,14,-99,99,0,25,0,25,149726000,519.136,4.95783e-15,0,-27.1153,324.757,239.105,-31.1071,7.80002e-31,13.4957,0,0.000884717,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.783333333333333,"cod_EM_140",FALSE,628,0.0315753,-0.38684,0.180249,0.0198128,0.158425,NA,NA,NA,NA,NA,0.608563,0.0601988,0.459754,0.0972125,-0.433557,NA,NA,NA,NA,NA,-0.236398,0.0413254,-0.164286,0.13267,-0.203993,NA,NA,NA,NA,NA,0.325954,-0.284278,-0.0213691,0.163777,0.532273,NA,NA,NA,NA,NA,0.21472,0.358764,0.477609,-0.558482,-0.134549,NA,NA,NA,NA,NA,-0.340808,-0.0864635,-0.316124,-0.0886066,0.0879037,NA,NA,NA,NA,NA,0.0317865,-0.308615,-0.151878,-0.304764,-2.55336e-05,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
3951500000,3980830000,3979470000,132344000,1580600000,0.480769,0.0997914,160024000,1440100000,0.110483,161575000,1440100000,0.45,0.110483,161575000,161575000,0.0297171,0.421214728584082,0.358695818997279,1,26,99,100,0.9,NA,NA,NA,0.2,19.8712,126.584,0.217826,0.0734621,0.128356,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.7009,0.65,0.4,0,0,-0.214715,-0.695802,-0.950054,-0.231091,-0.118739,NA,NA,NA,NA,NA,0.110405,46.8833,-3,4.64785,15,-999,999,49.0329,-4,7.02853,14,-99,99,0,25,0,25,156628000,526.062,4.47948e-15,0,-28.287,324.733,246.543,-31.1159,0,14.1881,0,0.000885418,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.816666666666667,"cod_EM_145",FALSE,660,0.0322069,-0.385631,0.180753,0.0197214,0.159029,NA,NA,NA,NA,NA,0.609797,0.0620097,0.461004,0.098757,-0.431332,NA,NA,NA,NA,NA,-0.233365,0.0451064,-0.161168,0.13621,-0.199588,NA,NA,NA,NA,NA,0.331541,-0.277889,-0.0151995,0.186929,0.549881,NA,NA,NA,NA,NA,0.223793,0.407342,0.496539,-0.520689,-0.0796174,NA,NA,NA,NA,NA,-0.289115,-0.0349549,-0.288759,-0.0514445,0.136825,NA,NA,NA,NA,NA,0.0990897,-0.291152,-0.101558,-0.224104,-0.124582,NA,NA,NA,NA,NA,0.240406,-0.203081,-0.425965,0.0383385,0.000195135,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
3912690000,3941700000,3940350000,130913000,1565070000,0.480769,0.0997445,158375000,1425960000,0.110431,159909000,1425960000,0.45,0.110431,159909000,159909000,0.0184613,0.547940163928141,0.359828941626482,1,26,99,100,0.9,NA,NA,NA,0.2,19.8682,126.659,0.217661,0.0734757,0.128304,6.8e-06,3.101,38.18,-0.276,1,0,0,0,0,1,0.5,18.69,0.65,0.4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159339,46.8313,-3,4.64404,15,-999,999,47.7474,-4,7.06434,14,-99,99,0,25,0,25,127710000,431.412,1.05102e-15,0,-20.0768,323.711,158.64,-30.864,0,0,0,0.000892622,0,0,1,1,"3.30.18.00;_safe;_compile_date:_Sep 30 2021;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_12.3",0.366666666666667,"cod_EM_init",FALSE,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"h-1"
